drug_id,name,units
793,Ephedrine Sulphate (30mg/ml),mg/ml
795,Ephedrine Sulphate (1ml),ml
796,Ergometrine Maleate (500mcg/ml),mcg/ml
797,Ergometrine Maleate (1ml),ml
798,Gelatin (500ml pack iv infusion),ml
799,Haloperidol (2ml),ml
800,Haloperidol Decanoate Oily (50mg/ml),mg/ml
801,Haloperidol Decanoate Oily (1ml ampoule),ml
802,Mannitol 20% (250ml),ml
803,Metoclopramide hydrochloride (2ml),ml
804,Phenobarbitone sodium (1ml),ml
805,Procyclide Hydrochloride (5mg/ml),mg/ml
806,Procyclide Hydrochloride (2ml),ml
807,Sodium Bicarbonate 4% (50ml),ml
808,Sodium Bicarbonate 0.9% (1000ml),ml
809,Sodium Lactate Compound (1000ml),ml
810,Vecuronium Bromide (10mg),tab(s)
811,Venofor (20mg/ml),mg/ml
812,Metformin (500 mg tablet),tab(s)
813,Triomune junior (d4T/3TC/NVP 12/60/100mg tablet),tab(s)
814,TDF/d4T (Tenofavir and Stavudine 300/300mg tablet,tab(s)
815,DDI/ABC/LPV/r,tab(s)
816,AZT/3TC/TDF/LPV/r,tab(s)
817,NVP (Nevirapine syrup 1mL/dose in 25mL bottle),ml
818,Paracetamol (250mg),tab(s)
820,Silver nitrate stick,
821,Halothane (Inhalation),
822,"Ether, anaesthetic (Inhalation)",
823,Nitrous oxide (medical gas),
824,"Lignocaine Hcl + Adrenaline(2% + 1/80,0000)",
827,Mefenamic acid (capsule 250mg),tab(s)
828,Naloxone Hcl (injection 20mg),mg/ml
830,Ipecacuanha (emetic mixture),
831,Acetylcysteine (injection 200mg),mg/ml
833,Activated charcoal (powder),
834,Desferrioxamine (injection 500mg vial),mg
836,Pralidoxime mesylate (injection 5 ml amp),ml
837,Ethosuximide (capsule 250mg),
838,Cephalexin (capsule 250mg),capsule
839,Procaine penicillin ( 4.8 MU vial injection),
840,Sodium fusidate (250mg tablet),tab(s)
841,Chlorambucil  (2mg tablet),tab(s)
842,Melphalan (2mg tablet),tab(s)
843,Iron sorbitol ( 5% injection),mg/ml
845,Hydroxocobalamin (1mg injection),mg/ml
847,Protamine sulphate (10mg injection),mg/ml
849,Reserpine (250mg tablet),tab(s)
850,Prazosin (1mg tablet),tab(s)
851,Methoxamine HCI (20mg injection),mg/ml
853,Sodium thiosulphate (10% lotion),application
855,Brilliant green (0.1% paint),application
857,Podophyllum resin (15% paint/alcoholic),application
859,Coal tar (500g crude coal tar),g
860,Dithranol 0.5% in zinc + Salicylic acid paste (500,g
861,Lindane (1% cream/lotion),application
862,Emulsifying ointmentc (500g ointment),g
863,Barium sulphate (98% oral powder),
865,Barium sulphate (70% oesophageal cream),
867,sodium diatrizoate+meglumine diatrizoate (10%+66%),
869,Lopanoic acid (500mg tablet),tab(s)
870,lopamidol (6.12 g/10 mL amp  injection),g/ml
871,Meglumine iothalamate (60% injection),
873,Meglumine iothalamate (17% iv infusion),
875,Propyliodone (50% susp),
877,Sodium iothalamate (70% injection ),
879,ReSoMal (powder for 1 littre),Litre
880,Fludrocortisone acetate (100mg tablet),tab(s)
881,Norgestrel + ethinyl estradiol (0.3mg+0.03mg) tab,tab(s)
882,Norgestrel (0.57mg tablet),tab(s)
883,Levonorgestrel (75mg surgical implant ),tab(s)
884,Levonorgestrel (750mg tablet),tab(s)
885,Clomiphene citrate (50mg tablet),tab(s)
886,Thyroxine sodium (100mg tablet),tab(s)
887,Tuberculin purified ( 1 mL amp/vial injection),ml
888,Anti D Immunoglobulin (250 mg injection),mg/ml
890,"Antirabies serum (1,000 IU/5 mL vial injection)",ml
891,"Diphtheria antitoxin (20,000 IU/vial injection)",ml
892,"Gas-gangrene antitoxin (25,000 IU/vial injection)",ml
893,Poliomyelitis vaccine (20-dose dispenser oral),
894,Suxamethonum chloride (50mg injecftion),mg/ml
896,Edrophonium chloride (10mg injection),mg/ml
898,Alcuronium chloride (5mg injection),mg/ml
900,Neostigmine (2.5mg injection),mg/ml
902,Idoxuridine (0.1% eye drops),ml
904,Amethocaine HCI (1% eye drops),ml
906,Pilocarpine HCI (1% eye drops),ml
908,Timolol maleate (0.25% eye drops),ml
910,Cyclopentolate HCI (0.5% eye drops),ml
912,Tropicamide (0.5% eye drops),ml
914,Dinoprostone (200mg vag),mg/ml
916,Dinoprostone (3mg tablet),tab(s)
917,"Dianeal + dextrose (1.5%, 1 litre bottle solution)",ml
919,"Dianeal + dextrose(4.25%, 1 litre bottle solution)",Litre
920,Chlorpromazine HCI(25mg injection),ml
921,Chlorpromazine HCI (25mg tablet),tab(s)
922,Promazine (25mg tablet),tab(s)
924,Beclomethasone (200-dose unit inhalation),
925,Sodium cromoglycate (20mg spincap),
926,Thiamine (100mg injection),mg
927,"Calciferol (10,000 IU tablet)",tab(s)
928,Acetic acid (2% ear drops),ml
929,Colchicine (500mg tablet),tab(s)
930,Lactulose (3.1mg/5ml solution),ml
931,INH or H (Isoniazid 300mg tablet),tab(s)
932,ATV/r (Atazanavir 300mg/Ritonavir 100mg),tab(s)
935,Bendrofluazide (2.5mg tablet),tab(s)
936,Carvedilol (12.5mg tablet),tab(s)
937,Carvedilol (25mg tablet),tab(s)
938,bisoprolol (25mg tablets),tab(s)
939,bisoprolol (5mg tablets),tab(s)
940,bisoprolol (10mg tablets),tab(s)
941,metorpolol (15mg tablet),tab(s)
942,Enalapril (5mg tablet),tab(s)
943,Enalapril (10mg tablet),tab(s)
944,Ramipril (2.5mg tablet),tab(s)
945,Ramipril (5mg tablet),tab(s)
946,Ramipril (10mg tablet),tab(s)
947,Valsartan (20mg tablet),tab(s)
948,Valsartan (40mg tablet),tab(s)
949,Telmasartan (20mg tablet),tab(s)
950,Telmasartan (40mg tablet),tab(s)
951,NFV(Nelfinavir),tab(s)
952,ATV/(Atazanavir),tab(s)
953,atypical mycobacteriosis treatment,tab(s)
954,RAL (Raltegravir 400mg),tab(s)
955,d4T/3TC/EFV (Stavudine Lamvudine Efavirenz),tab(s)
956,insecticide treated net,each
957,Lamivudine 300,tab(s)
958,Ipratropium Bromide inhaler,
959,Ipratropium Bromide inhaler + spacer,
960,leukotriene Inhibitors,
961,Paracetamol (500mg),tab(s)
962,Paracetamol (125mg),tab(s)
963,TMP/SMX (Cotrimoxazole 120mg tablet),tab(s)
964,TMP/SMX (Cotrimoxazole 240mg tablet),tab(s)
965,INH or H (Isoniazid 150mg tablet),tab(s)
966,INH or H (Isoniazid 200mg tablet),tab(s)
967,INH or H (Isoniazid 250mg tablet),tab(s)
968,NVP (Nevirapine 50 mg tablet),tab(s)
969,ABC/3TC (Abacavir and Lamivudine 600/300mg tablet),tab(s)
970,Z (Pyrazinamide 400mg tablet),tab(s)
971,NVP (Nevirapine syrup 1mL/dose in 100mL bottle),ml
972,ABC600/3TC300 + LPV/R 200/50,tabs
973,TDF300/3TC300 + LPV/r200/50,tabs
974,AZT60/3TC30 + LPV/R200/50,tabs
975,DVR600 +R100 + EFV100 + RAL400,tabs
976,Darunavir 600mg,tabs
977,Ritonavir 100mg,tabs
978,Etravirine 100mg,tabs
979,LPV/r pellets,caps
980,Dolutegravir (10mg tablet),tab(s)
981,Dolutegravir (25mg tablet),tab(s)
982,Dolutegravir (50mg tablet),tab(s)
983,TDF300/3TC300/DTG50,tab(s)
984,AZT300/3TC300,tab(s)
985,Rifabutin Isoniazid Pyrazinamide Ethambutol,tab(s)
986,RHZ (R75/H50/Z150),mg
987,RH (R75/H50),mg
988,RHZE (R150/H75/Z400/E275),mg
989,Isoniazid (150mg),mg
990,Isoniazid (200mg),mg
991,Isoniazid (300mg),mg
992,Rifampicin (300mg),mg
993,Rifampicin (450mg),mg
994,Rifampicin (600mg),mg
995,Pyrazinamide (800mg),mg
996,Pyrazinamide (1000mg),mg
997,Pyrazinamide (1200mg),mg
998,Pyrazinamide (1600mg),mg
999,Pyrazinamide (2000mg),mg
1000,Ethambutol (600mg),mg
1001,Ethambutol (800mg),mg
1002,Ethambutol (1000mg),mg
1003,Ethambutol (1200mg),mg
1004,Rifabutin (300mg),mg
1005,Ethionamide (500mg),mg
1006,Ethionamide (750mg),mg
1007,Ethionamide (1000mg),mg
1008,Prothionamide (500mg),mg
1009,Prothionamide (750mg),mg
1010,Prothionamide (1000mg),mg
1011,Cycloserine (500mg),mg
1012,Cycloserine (750mg),mg
1013,P-aminosalicylic acid (8g),g
1014,P-aminosalicylic acid (8-12g),g
1015,Clofazimine (200mg),mg
1016,Clofazimine (300mg),mg
1017,Clofazimine (100mg),mg
1018,Streptomycin (500mg),mg
1019,Streptomycin (600mg),mg
1020,Streptomycin (700mg),mg
1021,Streptomycin (800mg),mg
1022,Streptomycin (900mg),mg
1023,Streptomycin (1000mg),mg
1024,Kanamycin (500mg),mg
1025,Kanamycin (625mg),mg
1026,Kanamycin (750mg),mg
1027,Kanamycin (875mg),mg
1028,Kanamycin (1000mg),mg
1029,Amikacin (500mg),mg
1030,Amikacin (625mg),mg
1031,Amikacin (750mg),mg
1032,Amikacin (875mg),mg
1033,Amikacin (1000mg),mg
1034,Capreomycin (500mg),mg
1035,Capreomycin (600mg),mg
1036,Capreomycin (750mg),mg
1037,Capreomycin (800mg),mg
1038,Capreomycin (1000mg),mg
1039,Pyridoxine (25mg),mg
1040,Pyridoxine (50mg),mg
1041,Pyridoxine (150mg),mg
1042,Gentian violet (Tropical),Solution
1043,RAL (Raltegravir 25mg),tab(s)
1044,ABC/3TC (Abacavir and Lamivudine 120/60mg tablet),tab(s)
1045,LPV/r Granules,granule(s)
1046,Unknown ARV,
1047,Levofloxacillin (1000mg),mg
1048,Badaquiline (400mg),mg
1049,Delamanid (100mg),mg
1050,Delamanid (200mg),mg
1051,High-dose isoniazid,mg
1052,Imipenem-cilastatin,
1053,Meropenem4,
1054,Badaquiline (200mg),mg
1055,Linezolid (600mg),mg
1056,Rifapentine (150mg),tabs
1057,Levofloxacin (750mg),mg
1058,Dexamethasone eye/ear drops 0.1% (5ml) ,ml
1059,"Tetracycline eye ointment 1%, (3.5g) ",g
1060,Promethazine (12.5mg) ,mg
1061,Azithromycin Capsules (500mg) ,mg
1062,Azithromycin Tablet (500mg) ,mg
1063,Azithromycin dihydrate (200mg) base/5ml suspension,mg
1064,Acyclovir Cream 5% ,
1065,Dressings,
1066,Zinc sulphate (20mg tablet) ,mg
1067,Microgynon tab (0.18 mg) ,mg
1068,Catheter Condom ,
1069,Catheter disposable female FG 14 ,
1070,Catheter disposable female FG 16 ,
1071,Catheter Foleys + urine bag (2000ml) 10g ,
1072,Catheter Foleys + urine bag (2000ml) 12g ,
1073,Catheter Foleys + urine bag (2000ml) 14g ,
1074,Catheter Foleys + urine bag (2000ml) 16g ,
1075,Catheter Foleys + urine bag (2000ml) 18g ,
1076,"Catheter Foleys retention 10-20cc FG 18, 2 way ",
1077,Catheter Foleys retention 10-20cc FG 20 2 way ,
1078,Catheter Foleys retention 10cc FG 8 ,
1079,Catheter Foleys retention 10cc FG 10 ,
1080,Catheter Foleys retention 10cc FG 12 ,
1081,Catheter Foleys retention 10cc FG 14 ,
1082,Catheter Foleys retention 10cc FG 16 ,
1083,Catheter Foleys retention 10cc FG 18 ,
1084,Catheter Foleys retention 10cc FG 6 ,
1086,"Catheter Foleys retention 20-30cc FG 20, 3 way ",
1087,"Catheter Foleys retention 20-30cc FG 22, 3 way ",
1088,"Catheter Foleys retention 30 - 50cc FG 22, 3way ",
1089,"Catheter Foley's retention 20-30cc FG 24, 3 way ",
1090,"Catheter Foleys retention 20-30cc FG 28, 3 way ",
1091,Catheter Foleys retention 20-30cc FG 30 3 way ,
1092,Catheter Foleys retention 30cc FG 14 ,
1093,Catheter Foleys retention 30cc FG 16 ,
1094,Catheter Foleys retention 30cc FG 18 ,
1095,Catheter Foleys retention 30cc FG 20 ,
1096,Catheter Foleys retention 30cc FG 22 ,
1097,Catheter Foleys retention 30cc FG 24 ,
1098,Catheter Foleys retention 5-10cc FG 16 2 way ,
1099,Catheter Foleys retention 5cc FG 16 ,
1100,Catheter Foleys retention 5cc FG 18 ,
1101,Catheter Foleys retention 5cc FG 20 ,
1102,Catheter Foleys retention 5cc FG 8 ,
1103,Catheter Foleys suction 53cm FG 14 ,
1104,Catheter Foleys suction 53cm FG 18 ,
1105,Introducer for catheter 5.5 ,
1106,Forceps nickel suture extracting ,
1107,"Catgut chromic suture sterile 0, round bodied ? circle 40mm needle. ",
1108,"Catgut chromic suture sterile 1,round bodied ? circle 50mm needle ",
1109,"Catgut chromic suture sterile 2, round bodied ? circle 50mm needle ",
1110,"Catgut chromic suture sterile 2/0, round bodied ? circle 35mm, needle ",
1111,"Catgut chromic suture sterile 3/0, round bodied ? circle 25mm, needle ",
1112,"Catgut chromic suture sterile 4/0, round bodied ? circle 20mm needle ",
1113,"Polyamide monofilament suture sterile 0, on 40mm round bodied 3/8 circle needle ",
1114,"Polyamide monofilament suture sterile 0, on 40mm3/8 circle reverse cutting needle ",
1115,"Polyamide monofilament suture sterile 1, on 40mm 3/8 circle reverse cutting needle ",
1116,"Polyamide monofilament suture sterile 1, on 40mm round bodied 3/8 circle needle ",
1117,"Polyamide monofilament suture sterile 2, Cutting Needle ",
1118,Polyamide monofilament suture 0 taper point 1/2 circle ,
1119,Polyamide monofilament suture sterile 10/0 on 6mm single armed spatulated needle ,
1120,Polyamide monofilament suture sterile 10/0 on cutting needle ,
1121,Polyamide monofilament suture sterile 10/0 Reverse cutting n ,
1122,"Polyamide monofilament suture sterile 10/0, Spatulated 6mm Needle, Double Armed (12 pcs) ",
1123,Polyamide monofilament suture sterile 2 (gauge 3.0) on 31mm 3/8 circle round bodied needle ,
1124,Polyamide monofilament suture sterile 2 (gauge 3/0) on 19mm 3/8 circle reverse cutting needle ,
1125,"Polyamide monofilament suture sterile 2, on 40mm 3/8 circle reverse cutting needle ",
1126,"Polyamide monofilament suture sterile 2, on 40mm 3/8 cutting needle ",
1127,Polyamide monofilament suture sterile 2/0 on 40mm 3/8 circle cutting needle ,
1128,"Polyamide monofilament suture sterile 2/0, on 40mm 3/8 circle reverse cutting needle ",
1129,"Polyamide monofilament suture sterile 2/0, on 40mm Reverse cutting ",
1130,"Polyamide monofilament suture sterile 2/0, on 40mm round bodied 3/8 circle needle ",
1131,"Polyamide monofilament suture sterile 2/0, on 40mm round bodied needle ",
1132,Polyamide monofilament suture sterile 3 (gauge 2/0) on 40mm curved 3/8 cutting needle ,
1133,Polyamide monofilament suture sterile 3/0 on cutting needle ,
1134,Polyamide monofilament suture sterile 3/0 on 26mm 3/8 circle convetional cutting needle ,
1135,"Polyamide monofilament suture sterile 3/0, on 40mm round bodied 3/8 circle needle ",
1136,"Polyamide monofilament suture sterile 3/0, on 40mm3/8 circle reverse cutting needle ",
1137,Polyamide monofilament suture sterile 4/0 on 40mm round bodied 3/8 circle needle ,
1138,"Polyamide monofilament suture sterile 4/0, on 40mm round bodied 3/8 circle needle ",
1139,"Polyamide monofilament suture sterile 5/0, on 40mm round bodied 3/8 circle needle ",
1140,Polyamide monofilament suture sterile 9/0 Spatulated 6mm Ne ,
1141,Polyamide monofilament suture sterile CEC 2 (gauge 3/0) on 40mm 3/8 circle cutting needle ,
1142,Polydioxanone monofilament (PDS II) suture sterile 0 on 30m ,
1143,"Polydioxanone monofilament (PDS II) suture sterile 1, on 30mm round bodied 1/2 circle needle ",
1144,"Polydioxanone monofilament (PDS II) suture sterile 2, on 35mm round bodied 1/2 circle needle ",
1145,"Polydioxanone monofilament (PDS II) suture sterile 2/0, on 35mm round bodied 1/2 circle needle ",
1146,"Polydioxanone monofilament (PDS II) suture sterile 3/0, on 20mm round bodied 1/2 circle needle ",
1147,"Polydioxanone monofilament (PDS II) suture sterile 3/0, on 35mm round bodied 1/2 circle needle ",
1148,Polydioxanone monofilament (PDS II) suture sterile 4/0 on 2 ,
1149,"Polyglactin 910 braided synthetic surgical suture sterile 0 on round bodied needle, 1/2 cycle, 36-40mm, tapercut/blunt point ",
1150,Braided synthetic sterile polyglactin 910 surg suture 1 tp ,
1152,"Polyglactin 910 braided synthetic absorbable surgical suture sterile, 3/0, 75cm on 31mm ? circle round bodied Gauge ",
1153,"Polyglactin 910 braided synthetic absorbable surgical suture sterile (4/0) gauge 1.5, 75cm on 16mm curved (3/8 circle) cutting needle ",
1154,"Polyglactin 910 braided synthetic absorbable surgical suture sterile, 3/0, 75cm on 16mm (3/8 circle) on cut needle ",
1155,Polyglactin 910 braided synthetic absorbable suture sterile ,
1156,"Braided synthetic sterile polyglactin 910 surgi suture 0, tc ",
1157,"Polyglactin 910 braided synthetic absorbable suture sterile surgical ligatures 2/ 0, 150cm ",
1158,"Polyglactin 910 Braided Synthetic Surgical Suture Sterile coated 1 on rev cut needle, 75cm on 35mm 1/2c ",
1159,Polyglactin 910 Braided Synthetic Surgical Suture Sterile 1 ,
1160,Polyglactin 910 Braided Synthetic Surgical Suture Sterile 6/0 ophthalmic needle spatulated 20mm Single armed ,
1161,Polyglactin 910 Braided Synthetic Surgical Suture Sterile 8 ,
1162,"Polyglactin 910 Braided Synthetic Surgical Suture Sterile 1 on round bodied needle, 1/2 cycle, 50mm ",
1163,"Polyglactin 910 Braided Synthetic Surgical Suture Sterile 2 on round bodied needle, 1/2 cycle, 50mm ",
1164,"Polyglactin 910 Braided Synthetic Surgical Suture Sterile 2/ 0, 75cm on 40mm ? circle round bodied needle ",
1165,"Polyglactin 910 Braided Synthetic Surgical Suture Sterile 3/0 round bodied needle, 1/2 circle 20mm ",
1166,Polyglactin 910 Braided Synthetic Surgical Suture Sterile 4/0 round bodied needle ,
1167,Polyglycolic Acid 2/0 Suture 24mm 3/8 Circle Reverse Cutting ,
1168,Polyglactin 910 Braided Synthetic Surgical Suture Sterile 4/ ,
1169,Polyglactin 910 Braided Synthetic Surgical Suture Sterile 4 ,
1170,"Polyglactin 910 Braided Synthetic Surgical Suture Sterile 5/0 Spatulated 6mm Needle, single Armed ",
1171,"Polyglactin 910 Braided Synthetic Surgical Suture Sterile 8/0 Spatulated 6mm Needle, Single Armed ",
1172,"Polyglactin 910 nthetic absorbable sterile surgical suture 3/0 on round bodied needle 30mm, 90cm ",
1173,Shirodka/Macdonalds suture material/tape ,
1174,Silk non absorbable suture sterile 0 1/2 circle cutting nee ,
1175,Silk black braided non absorbable suture sterile 2 on cutting needle ,
1177,Silk black braided non absorbable suture sterile 2 on round bodied needle ,
1178,Silk black braided non absorbable suture sterile 3/0 on 30mm 1/2 circle cutting needle ,
1179,Silk black braided non absorbable suture sterile 4/0 on 25mm 1/2 circle cutting needle ,
1181,Needle suture intestinal size 4 ,
1182,Needle Suture Intesfying Curved Size 5 ,
1183,Needle Suture Intesfying Curved Size 6 ,
1184,Needle suture Size 1 ,
1185,Ciprofloxacin syrup (250mg/5ml) ,ml
1186,"Bandage, plaster of paris 10cm X 2.7m long , when stretched ",
1187,"Bandage, plaster of paris 15cm X 2.7m long , when stretched ",
1189,"Bandage, plaster of paris 5cm X 2.7m long, when stretched ",
1190,"Bandage, plaster of paris 7.5cm X 2.7m long, when stretched ",
1191,Plaster of Paris (POP) 10 cm x 2.7cm slab ,
1193,Plaster of Paris (POP) 12.5cm x 7.5cm slab ,
1194,Plaster of Paris (POP) 7.5cm x 7.5cm slab ,
1195,"Plaster, elastic adhesive 10cm x 5m long, when stretched ",
1196,"Plaster, elastic adhesive 5cm x 5m long, when stretched ",
1197,"Plaster, elastic adhesive 7.5cm x 5m long, when stretched ",
1198,"Plaster, extension 10cm long, when stretched ",
1199,"Plaster, extension 7.5cm x 5m long, when stretched ",
1200,"Plaster, zinc oxide 10cm x 5m long, when stretched ",
1201,"Plaster, zinc oxide 5cm x 5m long, when stretched ",
1202,"Plaster, zinc oxide 7.5cm x 5m long, when stretched ",
1203,Gabapentin (300mg) ,mg
1204,Vitamin C 100mg (Ascorbic acid) ,mg
1205,Tripride 2 ,
1206,BG Glutamin (Vitamin B1+B6+B12) (tablets 273mg) ,mg
1207,Ursodeoxycholic acid (300mg tablet) ,tab
1208,Clozapine (25mg tablet) ,tab
1209,Atorvastatin (20mg) ,mg
1210,HCT 25mg ,mg
1211,Amlodipine 5mg,mg
1212,Digoxin (0.25mcg),mcg
1213,EFV (Efavirenz 400mg tablet),tab(s)
1214,Darunavir 150mg,tabs
1215,Ritonavir 50mg,tabs
1216,INH 300 / RFP 300 (3HP),tabs
1217,TDF/3TC/EFV (300/300/400mg tablet),tab(s)
1218,Artesunate injenction,ml
1219,ASAQ 25mg/67.5mg (3 tablets),tab(s)
1220,ASAQ 50mg/135mg (3 tablets),tab(s)
1221,ASAQ 100mg/270mg (3 tablets),tab(s)
1222,ASAQ 100mg/270mg (6 tablets),tab(s)
1223,Cotrim (120mg),tab(s)
1224,Zinc tablet (100mg),tab(s)
1225,Zinc tablet (50mg),tab(s)
1226,Zinc tablet (30mg),tab(s)
1227,Zinc tablet (15mg),tab(s)
1228,Artovastatin (20mg) ,tab(s)
1229,Prednisolone (20mg),tab(s)
1230,Beclomethasone 2 puffs bd,puff(s)
1231,Beclomethasone 1 puff bd,puff(s)
1232,Atenolol (50mg),tab(s)
1233,Spironolactone (25mg),tab(s)
1234,Amlodipine (20mg),tab(s)
1235,Amlodipine (5mg),tab(s)
1236,Amlodipine (2.5mg),tab(s)
1237,Enalapril (20mg),tab(s)
1238,Enalapril (10mg),tab(s)
1239,Enalapril (5mg),tab(s)
1240,Enalapril (2.5mg),tab(s)
1241,Hctz (100mg),tab(s)
1242,Hctz (50mg),tab(s)
1243,Hctz (25mg),tab(s)
1244,Hctz (12.5mg),tab(s)
1246,Cenfixine 400mg,tab(s)
1247,Sulphadoxine and Pyrimenthane (525mg tablet),tabs(s)
1248,Cetirizine (10mg),mg
1249,Whitfield (20g),g
1250,Cophydrex (67.25mg),mg
1251,Diclofenac Cream (50g),g
1252,Diclofenac Cream (100g),g
1253,Anti Hemorrhoids (8.7%),%
1254,Cold tabs (537mg),mg
1255,Liquid Paraffin (100ml),ml
1256,Liquid Paraffin (400ml),ml
1257,cotrimoxazole (240mg),mg
1258,Diclofenac Cream (20g),g
1259,TDF/FTC (300/200mg tablet),tab(s)
1260,Microgynon,tab(s)
1261,Cipro 250 tablet,tab(s)
1262,Cotrimazole 120 tablet,tab(s)
1263,Fluconazole cream,tab(s)
1264,TDF/FTC (300/200mg tablet),mg
1265,Zinc tablet (10mg),mg
1266,Zinc tablet (20mg),mg
1267,Zinc Sulphate (10mg),mg
1268,Zinc Sulphate (20mg),mg
1269,Celecoxibs (200mg),mg
1270,Cotrimoxazole (120mg),mg
1271,Cefixime (400mg),mg
1272,Darunavir (400mg),
1273,Warfarin (2.5mg),mg
1274,Warfarin (5mg),mg
1275,Ciprofloxacin (750mg),mg
1276,Acetazolamide (500mg),mg
1277,Enoxapiline (10mg),mg
1278,Rabetalo (10mg),mg
1279,kepra (100mg),mg
1280,Losartan (5mg),mg
1281,Hepanne (5mg),mg
1282,Pyridoxine /B6 Psych (25mg),mg
1283,BCG,
1284,bOPV,
1288,DPT-HepB-Hib_vac,
1291,PCV13,
1296,RTS,
1300,Vit A,
1301,IPV,
1302,MR vaccine,
1303,MR2,
1304,TCV,
1305,HPV vaccine 4-valent,
1307,Pfizer-BioNTech COVID-19 vaccine,
1308,AstraZeneca Covid 19,
1309,Johnson & Johnson Covid 19,
1310,TD,
1311,ABC (Abacavir 300mg tablet),(Tabs)
1312,ABC/3TC (Abacavir and Lamivudine 120/60mg tablet),Tab(s)
1313,ABC (Abacavir 300mg tablet),Tab(s)
1314,ABC/3TC (Abacavir and Lamivudine 60/30mg tablet),Tab(s)
1315,ABC/3TC (Abacavir and Lamivudine 600/300mg tablet),Tab(s)
1316,ABC600/3TC300 + LPV/R 200/50,Tab(s)
1317,Acetic acid (2% ear drops),ml
1318,Acetylcysteine (injection 200mg),mg/ml
1319,Activated charcoal (powder),
1321,Albendazole (500mg tablet),Tab(s)
1322,Alcohol 96%,Application
1323,Alcuronium chloride (5mg injection),mg/ml
1324,Amethocaine HCI (1% eye drops),ml
1325,Amikacin (1000mg),mg
1326,Amikacin (500mg),mg
1327,Amikacin (500mg),mg
1328,Amikacin (750mg),mg
1329,Amikacin (750mg),mg
1330,AMK (Amikacin 500mg/2mL ),mg/2mL
1331,Anti D Immunoglobulin (250 mg injection),mg/ml
1332,Anti-snakebite serum,unit
1333,"Antirabies serum (1,000 IU/5 mL vial injection)",ml
1334,Artesunate + Amodiaquine 50+153mg,Tab(s)
1335,Artesunate + Amodiaquine 50+153mg,ml
1336,ASAQ 100mg/270mg (3 tablets),tab(s)
1337,ASAQ 100mg/270mg (6 tablets),Tab(s)
1338,ASAQ 25mg/67.5mg (3 tablets),Tab(s)
1339,ASAQ 50mg/135mg (3 tablets),Tab(s)
1341,ATV/(Atazanavir),Tab(s)
1342,ATV/(Atazanavir),Tab(s)
1343,ATV/r (Atazanavir 300mg/Ritonavir 100mg),Tab(s)
1344,Atypical mycobacteriosis treatment,Tab(s)
1345,AZT/3TC/TDF/LPV/r,Tab(s)
1346,AZT300/3TC300,Tab(s)
1347,AZT60/3TC30 + LPV/R200/50,Tab(s)
1348,Badaquiline (200mg),mg
1349,Badaquiline (400mg),mg
1350,Barium sulphate (70% oesophageal cream),
1351,Barium sulphate (98% oral powder),
1353,Bendrofluazide (2.5mg tablet),Tab(s)
1354,bisoprolol (10mg tablets),Tab(s)
1355,bisoprolol (25mg tablets),Tab(s)
1356,bisoprolol (25mg tablets),1
1357,Bleomycin for Injection USP,mg/m2
1358,"Calciferol (10,000 IU tablet)",Tab(s)
1359,Capreomycin (1000mg),mg
1360,Capreomycin (500mg),mg
1361,Capreomycin (600mg),mg
1362,Capreomycin (750mg),mg
1363,Capreomycin (800mg),mg
1364,Carvedilol (12.5mg tablet),Tab(s)
1365,Carvedilol (25mg tablet),Tab(s)
1366,Carvedilol (25mg tablet),Tab(s)
1367,Cenfixine 400mg,Tab(s)
1368,Cetirizine (10mg),mg
1369,CFZ (Clofazimine 100mg tablet),Tab(s)
1370,CFZ (Clofazimine 50mg tablet),Tab(s)
1371,Chlorambucil (2mg tablet),Tab(s)
1372,Chlorhexadine 1.5% solution,ml
1373,Clarithromycin (500mg tablet),tab(s)
1374,Clofazimine (100mg),mg
1375,Clofazimine (200mg),mg
1376,Clofazimine (300mg),mg
1377,Clomiphene citrate (50mg tablet),tab(s)
1378,Cyclopentolate HCI (0.5% eye drops),ml
1379,Cycloserine (500mg),mg
1380,Cycloserine (750mg),mg
1381,DDI (Didanosine 125mg tablet),tab(s)
1382,DDI (Didanosine 200mg tablet),tab(s)
1383,Delamanid (100mg),mg
1384,Delamanid (200mg),mg
1385,Desferrioxamine (injection 500mg vial),mg
1386,"Dianeal + dextrose (1.5%, 1 litre bottle solution)",ml
1387,"Dianeal + dextrose(4.25%, 1 litre bottle solution)",Litre
1388,Dinoprostone (200mg vag),mg/ml
1389,Dinoprostone (3mg tablet),tab(s)
1390,"Diphtheria antitoxin (20,000 IU/vial injection)",ml
1391,Dithranol 0.5% in zinc + Salicylic acid paste (500,g
1392,Dolutegravir (10mg tablet),tab(s)
1393,Dolutegravir (25mg tablet),tab(s)
1394,Dolutegravir (50mg tablet),tab(s)
1395,E (Ethambutol 100mg tablet),tab(s)
1396,E (Ethambutol 400mg tablet),tab(s)
1397,EFV (Efavirenz 100mg tablet),tab(s)
1398,EFV (Efavirenz 200mg tablet),tab(s)
1399,EFV (Efavirenz 400mg tablet),tab(s)
1400,EFV (Efavirenz 50mg tablet),tab(s)
1401,EFV (Efavirenz 600mg tablet),tab(s)
1402,Emulsifying ointmentc (500g ointment),g
1403,Et(Ethionamide 250mg tablet),tab(s)
1404,Ethambutol (1000mg),mg
1405,Ethambutol (1200mg),mg
1406,Ethambutol (600mg),mg
